IdPerson,Name,Rolle,IdBER
A3404,Hilpolt Hohenfelser,SENDER_IN,BER991
A1588,Hilpoltstein ,SENDER_IN,BER7919
A1588,Hilpoltstein ,SENDER_IN,BER329
A1588,Hilpoltstein ,SENDER_IN,BER612
A1588,Hilpoltstein ,SENDER_IN,BER669
A1588,Hilpoltstein ,SENDER_IN,BER704
A1588,Hilpoltstein ,SENDER_IN,BER906
A1588,Hilpoltstein ,SENDER_IN,BER963
A1588,Hilpoltstein ,SENDER_IN,BER993
A1588,Hilpoltstein ,SENDER_IN,BER1003
A1588,Hilpoltstein ,SENDER_IN,BER1152
A1588,Hilpoltstein ,SENDER_IN,BER1459
A1588,Hilpoltstein ,SENDER_IN,BER1479
A1588,Hilpoltstein ,SENDER_IN,BER2380
A1588,Hilpoltstein ,MENTIONED_IN,BER2491
A1588,Hilpoltstein ,MENTIONED_IN,BER2494
A1588,Hilpoltstein ,SENDER_IN,BER2820
A1588,Hilpoltstein ,SENDER_IN,BER3578
A1588,Hilpoltstein ,SENDER_IN,BER4050
A1588,Hilpoltstein ,MENTIONED_IN,BER4222
A1588,Hilpoltstein ,MENTIONED_IN,BER4223
A1588,Hilpoltstein ,MENTIONED_IN,BER4306
A1588,Hilpoltstein ,SENDER_IN,BER4804
A1588,Hilpoltstein ,SENDER_IN,BER4832
A1588,Hilpoltstein ,SENDER_IN,BER5095
A3405,Hiltmannsdorf ,MENTIONED_IN,BER4315
A3406,Hinko Krussina von Schwamberg,SENDER_IN,BER4037
A3406,Hinko Krussina von Schwamberg,SENDER_IN,BER575
A3406,Hinko Krussina von Schwamberg,MENTIONED_IN,BER1049
A3406,Hinko Krussina von Schwamberg,MENTIONED_IN,BER1077
A3406,Hinko Krussina von Schwamberg,MENTIONED_IN,BER1263
A3406,Hinko Krussina von Schwamberg,MENTIONED_IN,BER1328
A3406,Hinko Krussina von Schwamberg,SENDER_IN,BER1339
A3406,Hinko Krussina von Schwamberg,SENDER_IN,BER1521
A3406,Hinko Krussina von Schwamberg,SENDER_IN,BER1526
A3406,Hinko Krussina von Schwamberg,SENDER_IN,BER1596
A3406,Hinko Krussina von Schwamberg,MENTIONED_IN,BER1596
A3406,Hinko Krussina von Schwamberg,MENTIONED_IN,BER1672
A3406,Hinko Krussina von Schwamberg,SENDER_IN,BER1683
A3406,Hinko Krussina von Schwamberg,MENTIONED_IN,BER1720
A3406,Hinko Krussina von Schwamberg,SENDER_IN,BER1744
A3406,Hinko Krussina von Schwamberg,SENDER_IN,BER1840
A3406,Hinko Krussina von Schwamberg,SENDER_IN,BER1949
A3406,Hinko Krussina von Schwamberg,SENDER_IN,BER2116
A3406,Hinko Krussina von Schwamberg,SENDER_IN,BER2154
A3406,Hinko Krussina von Schwamberg,SENDER_IN,BER2658
A3407,"Hinter Heintzen, Ulrich?",MENTIONED_IN,BER3991
A3408,Hintersasse Berthold Volkmer ,MENTIONED_IN,BER49
A783,Hintersasse des Berthold Nützel,MENTIONED_IN,BER4620
A784,Hintersasse des Hans Rieter zu Dutzenthal ,MENTIONED_IN,BER4868
A785,Hintersasse des Hans von Stauf zu Rewerstetten,MENTIONED_IN,BER710
A786,Hintersasse des Paumgartner zu Seukendorf,MENTIONED_IN,BER3685
A787,Hintersasse des Pfalzgrafen,MENTIONED_IN,BER903
A788,Hintersasse von Wilhelm Rumel,MENTIONED_IN,BER5960
A4811,Hintersasse zu Meinfeld ,MENTIONED_IN,BER686
A789,Hintersassen der von Lauf zu Weigenhofen,MENTIONED_IN,BER538
A790,Hintersassen des Albrecht Ratz von Offenbach ,MENTIONED_IN,BER5085
A790,Hintersassen des Albrecht Ratz von Offenbach ,MENTIONED_IN,BER597
A790,Hintersassen des Albrecht Ratz von Offenbach ,MENTIONED_IN,BER1030
A3409,Hintersassen des Bf. von Eichstätt zu Weingarten,MENTIONED_IN,BER1808
A791,Hintersassen des Deutschordenshaus in Nürnberg,MENTIONED_IN,BER424
A792,Hintersassen des Hans Durner,MENTIONED_IN,BER1228
A793,Hintersassen des Predigers von Hersbruck,MENTIONED_IN,BER591
A50,Hintersassen Herzog Albrechts von Bayern,MENTIONED_IN,BER2987
A50,Hintersassen Herzog Albrechts von Bayern,MENTIONED_IN,BER1476
A50,Hintersassen Herzog Albrechts von Bayern,MENTIONED_IN,BER2512
A794,Hintersassen Israhel,MENTIONED_IN,BER1178
A794,Hintersassen Israhel,MENTIONED_IN,BER1163
A795,Hintersassen Martin von Wildenstein,MENTIONED_IN,BER40
A796,Hintersassen Meckenlohe ,MENTIONED_IN,BER4837
A797,Hintersassen von Altdorf,MENTIONED_IN,BER3934
A797,Hintersassen von Altdorf,MENTIONED_IN,BER469
A797,Hintersassen von Altdorf,MENTIONED_IN,BER3239
A797,Hintersassen von Altdorf,MENTIONED_IN,BER3882
A798,Hintersassen von Ebenried ,MENTIONED_IN,BER861
A798,Hintersassen von Ebenried ,MENTIONED_IN,BER860
A799,Hintersassen von Habersdorf ,MENTIONED_IN,BER4413
A799,Hintersassen von Habersdorf ,MENTIONED_IN,BER4397
A800,Hintersassen von Herzog Heinrich von Bayern,MENTIONED_IN,BER584
A800,Hintersassen von Herzog Heinrich von Bayern,MENTIONED_IN,BER570
A801,Hintersassen von Herzogenaurach,SENDER_IN,BER277
A802,Hintersassen von Jörg von Wildenstein,MENTIONED_IN,BER373
A803,Hintersassen von Lauf zu Schönberg Spital,MENTIONED_IN,BER314
A804,Hintersassen von Lichtenau,MENTIONED_IN,BER2079
A804,Hintersassen von Lichtenau,MENTIONED_IN,BER2030
A840,Hintersassen von Lonnerstadt,SENDER_IN,BER7947
A840,Hintersassen von Lonnerstadt,MENTIONED_IN,BER1680
A805,Hintersassen von Pyrbaum,MENTIONED_IN,BER4942
A805,Hintersassen von Pyrbaum,MENTIONED_IN,BER3320
A805,Hintersassen von Pyrbaum,SENDER_IN,BER3359
A805,Hintersassen von Pyrbaum,MENTIONED_IN,BER3387
A805,Hintersassen von Pyrbaum,MENTIONED_IN,BER3398
A805,Hintersassen von Pyrbaum,SENDER_IN,BER3399
A806,Hintersassen von Schellenberg,MENTIONED_IN,BER371
A807,Hintersassen von Schloß Winterstein ,SENDER_IN,BER2182
A807,Hintersassen von Schloß Winterstein ,MENTIONED_IN,BER1130
A807,Hintersassen von Schloß Winterstein ,SENDER_IN,BER1226
A807,Hintersassen von Schloß Winterstein ,SENDER_IN,BER1256
A807,Hintersassen von Schloß Winterstein ,SENDER_IN,BER1336
A807,Hintersassen von Schloß Winterstein ,SENDER_IN,BER1828
A807,Hintersassen von Schloß Winterstein ,SENDER_IN,BER1855
A808,Hintersassen von Tuchenbach ,MENTIONED_IN,BER5490
A809,Hintersassen von Unternbibert ,MENTIONED_IN,BER8264
A810,Hintersassen von Zirndorf,MENTIONED_IN,BER5318
A811,Hintersassen von Zweifelsheim ,MENTIONED_IN,BER7862
A812,Hintersassen zu Stettfeld,MENTIONED_IN,BER3050
A3410,Hirschfeld ,SENDER_IN,BER4579
A3411,"Hirschvogel, der",MENTIONED_IN,BER6035
A3411,"Hirschvogel, der",MENTIONED_IN,BER3489
A3411,"Hirschvogel, der",MENTIONED_IN,BER5906
A982,Hochmeister von Preussen,MENTIONED_IN,BER4369
A1589,Höchstadt a. d. Aisch ,SENDER_IN,BER8138
A1589,Höchstadt a. d. Aisch ,RECEIVER_IN,BER3720
A1589,Höchstadt a. d. Aisch ,MENTIONED_IN,BER5541
A3412,Höchstädt a. d. Donau ,MENTIONED_IN,BER5542
A3413,Höchste ,SENDER_IN,BER6553
A1590,Hof ,SENDER_IN,BER7497
A1590,Hof ,SENDER_IN,BER2451
A1590,Hof ,SENDER_IN,BER3004
A1590,Hof ,MENTIONED_IN,BER3406
A1590,Hof ,SENDER_IN,BER4331
A1590,Hof ,SENDER_IN,BER5188
A1590,Hof ,SENDER_IN,BER6537
A1590,Hof ,SENDER_IN,BER6664
A1590,Hof ,SENDER_IN,BER6908
A1590,Hof ,SENDER_IN,BER7315
A3414,"Hof, Cunz von ~ ",MENTIONED_IN,BER7354
A452,Hofmeister Albrecht von Muntzer,SENDER_IN,BER72
A453,Hofmeister Heinrich von Aufseß,MENTIONED_IN,BER4706
A454,Hofmeisterin Margarethe von Seckendorff ,MENTIONED_IN,BER8111
A153,Hohenberg ,MENTIONED_IN,BER7850
A153,Hohenberg ,MENTIONED_IN,BER1236
A153,Hohenberg ,MENTIONED_IN,BER5401
A153,Hohenberg ,MENTIONED_IN,BER6305
A153,Hohenberg ,MENTIONED_IN,BER6319
A153,Hohenberg ,MENTIONED_IN,BER6369
A153,Hohenberg ,MENTIONED_IN,BER6581
A153,Hohenberg ,MENTIONED_IN,BER7494
A154,Hoheneck ,MENTIONED_IN,BER581
A3416,Holkenprun,MENTIONED_IN,BER4410
A3417,Hollfeld ,SENDER_IN,BER3200
A1521,Holnstein ,MENTIONED_IN,BER525
A1521,Holnstein ,MENTIONED_IN,BER434
A1286,"Holper, d. J.",MENTIONED_IN,BER7513
A3418,Holz Leutzelberg,MENTIONED_IN,BER2943
A3419,Holzingen ,MENTIONED_IN,BER6809
A3420,Horb ,MENTIONED_IN,BER5401
A3420,Horb ,MENTIONED_IN,BER4194
A3421,Horneck von Hornberg d. J.,SENDER_IN,BER3374
A3421,Horneck von Hornberg d. J.,SENDER_IN,BER435
A3422,"Horneck, der ",MENTIONED_IN,BER5958
A3422,"Horneck, der ",MENTIONED_IN,BER5644
A3423,Hundshaupten ,MENTIONED_IN,BER1487
A3424,"Hunyadi, Johann, Gubernator des Königreichs Ungarn",SENDER_IN,BER7739
A324,Hüter Heinrich Schoffel,MENTIONED_IN,BER7140
A3425,"Hutten, Hans d. A. von ~ zu Hausen",SENDER_IN,BER8193
A3426,Hüttenbach ,MENTIONED_IN,BER602
A813,"Hutzlerin, Hintersassin des Kl. Weissenohe",MENTIONED_IN,BER1181
A3427,Huy ,MENTIONED_IN,BER4533
A3428,Iglau ,SENDER_IN,BER5359
A3429,Ilshofen ,MENTIONED_IN,BER504
A1591,Ingolstadt ,SENDER_IN,BER8011
A1591,Ingolstadt ,SENDER_IN,BER47
A1591,Ingolstadt ,SENDER_IN,BER1347
A1591,Ingolstadt ,SENDER_IN,BER1668
A1591,Ingolstadt ,SENDER_IN,BER1799
A1591,Ingolstadt ,SENDER_IN,BER3778
A1591,Ingolstadt ,SENDER_IN,BER4052
A1591,Ingolstadt ,SENDER_IN,BER4608
A1591,Ingolstadt ,SENDER_IN,BER5288
A1591,Ingolstadt ,SENDER_IN,BER5581
A1591,Ingolstadt ,SENDER_IN,BER6291
A1591,Ingolstadt ,SENDER_IN,BER6333
A1591,Ingolstadt ,SENDER_IN,BER6404
A1591,Ingolstadt ,SENDER_IN,BER6465
A1591,Ingolstadt ,SENDER_IN,BER6500
A1591,Ingolstadt ,SENDER_IN,BER7561
A3430,"Inprucker,auf dem Wasen Hans",SENDER_IN,BER6250
A1592,Iphofen ,MENTIONED_IN,BER7109
A1592,Iphofen ,SENDER_IN,BER321
A1592,Iphofen ,SENDER_IN,BER1907
A1592,Iphofen ,SENDER_IN,BER2622
A1592,Iphofen ,SENDER_IN,BER2686
A1592,Iphofen ,SENDER_IN,BER2997
A1592,Iphofen ,SENDER_IN,BER4063
A1592,Iphofen ,SENDER_IN,BER5395
A1592,Iphofen ,SENDER_IN,BER5703
A1592,Iphofen ,SENDER_IN,BER5981
A1592,Iphofen ,MENTIONED_IN,BER6067
A3431,Ippesheim ,MENTIONED_IN,BER502
A1593,Isny ,SENDER_IN,BER5653
A1593,Isny ,SENDER_IN,BER2192
A1593,Isny ,SENDER_IN,BER2735
A1593,Isny ,SENDER_IN,BER4666
A1593,Isny ,SENDER_IN,BER5626
A3432,Jakob Albecker,SENDER_IN,BER7019
A517,Jakob Auer zu Brennberg,SENDER_IN,BER3513
A517,Jakob Auer zu Brennberg,SENDER_IN,BER2691
A517,Jakob Auer zu Brennberg,SENDER_IN,BER3037
A517,Jakob Auer zu Brennberg,SENDER_IN,BER3187
A517,Jakob Auer zu Brennberg,SENDER_IN,BER3360
A517,Jakob Auer zu Brennberg,SENDER_IN,BER3413
A3433,Jakob Beckenschlager,SENDER_IN,BER7923
A3434,Jakob Beheim,MENTIONED_IN,BER417
A3435,Jakob Ehinger,SENDER_IN,BER923
A1497,Jakob Fronauer,SENDER_IN,BER3586
A3436,Jakob Fuchshart von Nördlingen,SENDER_IN,BER2851
A3436,Jakob Fuchshart von Nördlingen,SENDER_IN,BER2663
A3437,Jakob Götz,MENTIONED_IN,BER5440
A3438,Jakob Gremlinger von Weissenburg,SENDER_IN,BER7459
A3438,Jakob Gremlinger von Weissenburg,SENDER_IN,BER913
A3439,Jakob Haller,SENDER_IN,BER6915
A3439,Jakob Haller,MENTIONED_IN,BER4690
A3440,Jakob Hebenstreit,MENTIONED_IN,BER6248
A3441,Jakob Hetzl,MENTIONED_IN,BER257
A1287,Jakob Hofmann,MENTIONED_IN,BER5612
A1287,Jakob Hofmann,SENDER_IN,BER1010
A1287,Jakob Hofmann,SENDER_IN,BER1031
A1287,Jakob Hofmann,SENDER_IN,BER1042
A1287,Jakob Hofmann,SENDER_IN,BER1070
A1287,Jakob Hofmann,SENDER_IN,BER1074
A1287,Jakob Hofmann,SENDER_IN,BER1103
A1287,Jakob Hofmann,SENDER_IN,BER1109
A1287,Jakob Hofmann,MENTIONED_IN,BER3611
A1287,Jakob Hofmann,MENTIONED_IN,BER5093
A1287,Jakob Hofmann,MENTIONED_IN,BER5109
A1287,Jakob Hofmann,MENTIONED_IN,BER5142
A1287,Jakob Hofmann,MENTIONED_IN,BER5164
A1287,Jakob Hofmann,MENTIONED_IN,BER5437
A3442,Jakob Hofmann,MENTIONED_IN,BER5275
A3442,Jakob Hofmann,MENTIONED_IN,BER4438
A3442,Jakob Hofmann,MENTIONED_IN,BER4440
A3443,Jakob Hund,MENTIONED_IN,BER5831
A325,Jakob Jeuch,MENTIONED_IN,BER6614
A3444,Jakob Korner,MENTIONED_IN,BER3551
A3445,Jakob Kraftshofer,SENDER_IN,BER554
A3445,Jakob Kraftshofer,SENDER_IN,BER234
A3445,Jakob Kraftshofer,RECEIVER_IN,BER242
A3445,Jakob Kraftshofer,MENTIONED_IN,BER242
A3445,Jakob Kraftshofer,SENDER_IN,BER288
A3445,Jakob Kraftshofer,SENDER_IN,BER545
A3446,Jakob Lang,MENTIONED_IN,BER6540
A3447,Jakob Lauber,MENTIONED_IN,BER7087
A3448,Jakob Liephart,MENTIONED_IN,BER8189
A326,Jakob Mager zu Bruck,MENTIONED_IN,BER6355
A3449,Jakob Mayer,SENDER_IN,BER6769
A327,Jakob Meyer,MENTIONED_IN,BER6855
A327,Jakob Meyer,MENTIONED_IN,BER6854
A3450,Jakob Muffel,MENTIONED_IN,BER6474
A3451,Jakob Peck,SENDER_IN,BER3423
A3452,Jakob Pfeffer,MENTIONED_IN,BER7830
A3453,Jakob Prenger,MENTIONED_IN,BER7936
A3454,Jakob Protzer,RECEIVER_IN,BER4482
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER7577
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER706
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER907
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER908
A3455,Jakob Pütrich zu Reichertshausen,SENDER_IN,BER2470
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER2612
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER2667
A3455,Jakob Pütrich zu Reichertshausen,SENDER_IN,BER3733
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER3762
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER3829
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER4307
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER4379
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER4381
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER4664
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER4693
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER4704
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER4752
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER4859
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER5108
A3455,Jakob Pütrich zu Reichertshausen,SENDER_IN,BER7041
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER7252
A3455,Jakob Pütrich zu Reichertshausen,MENTIONED_IN,BER7326
A3455,Jakob Pütrich zu Reichertshausen,SENDER_IN,BER7346
A1288,Jakob Sachs von Esslingen,SENDER_IN,BER3085
A1288,Jakob Sachs von Esslingen,MENTIONED_IN,BER3039
A3456,Jakob Sachs von Esslingen,MENTIONED_IN,BER5973
A1289,Jakob Sailer,MENTIONED_IN,BER4135
A3457,Jakob Sauerzapf von Sulzbach,MENTIONED_IN,BER6046
A3457,Jakob Sauerzapf von Sulzbach,MENTIONED_IN,BER4914
A96,Jakob Schopper,RECEIVER_IN,BER279
A96,Jakob Schopper,MENTIONED_IN,BER60
A3458,Jakob Seinsheim,SENDER_IN,BER4143
A3459,Jakob Sele,MENTIONED_IN,BER6334
A3459,Jakob Sele,SENDER_IN,BER3448
A3459,Jakob Sele,MENTIONED_IN,BER5074
A3459,Jakob Sele,MENTIONED_IN,BER5741
A518,Jakob Staud ,SENDER_IN,BER4126
A518,Jakob Staud ,SENDER_IN,BER2808
A518,Jakob Staud ,SENDER_IN,BER3510
A3460,Jakob Tanner,MENTIONED_IN,BER2536
A983,Jakob Tracht,MENTIONED_IN,BER7707
A60,Jakob Truchseß von Waldburg,SENDER_IN,BER7907
A61,Jakob Truchseß von Waldburg,SENDER_IN,BER1556
A62,Jakob Truchseß von Waldburg,MENTIONED_IN,BER1611
A3461,Jakob von Bettingen ,SENDER_IN,BER173
A984,Jakob von Neunkirchen,SENDER_IN,BER7972
A984,Jakob von Neunkirchen,MENTIONED_IN,BER2519
A984,Jakob von Neunkirchen,SENDER_IN,BER7385
A3462,Jakob von Seckendorff ,SENDER_IN,BER3514
A3463,Jakob von Steinau ,SENDER_IN,BER7468
A3464,Jakob von Streitberg,SENDER_IN,BER6006
A3464,Jakob von Streitberg,SENDER_IN,BER5939
A3465,Jakob von Wolfstein,SENDER_IN,BER3377
A3465,Jakob von Wolfstein,SENDER_IN,BER600
A3465,Jakob von Wolfstein,SENDER_IN,BER657
A3465,Jakob von Wolfstein,SENDER_IN,BER705
A3465,Jakob von Wolfstein,SENDER_IN,BER1145
A3465,Jakob von Wolfstein,SENDER_IN,BER2360
A3465,Jakob von Wolfstein,SENDER_IN,BER2951
A3466,Jakob von Wrzessowitz zu Lütig,SENDER_IN,BER8184
A3466,Jakob von Wrzessowitz zu Lütig,SENDER_IN,BER112
A3466,Jakob von Wrzessowitz zu Lütig,SENDER_IN,BER6232
A1456,Jakob von Zitadel,SENDER_IN,BER7378
A1456,Jakob von Zitadel,SENDER_IN,BER2716
A1456,Jakob von Zitadel,SENDER_IN,BER2717
A1456,Jakob von Zitadel,MENTIONED_IN,BER4160
A1456,Jakob von Zitadel,SENDER_IN,BER5032
A1456,Jakob von Zitadel,SENDER_IN,BER5075
A1456,Jakob von Zitadel,MENTIONED_IN,BER5175
A1456,Jakob von Zitadel,MENTIONED_IN,BER5185
A1456,Jakob von Zitadel,MENTIONED_IN,BER5252
A1456,Jakob von Zitadel,MENTIONED_IN,BER5255
A1456,Jakob von Zitadel,MENTIONED_IN,BER5329
A1456,Jakob von Zitadel,MENTIONED_IN,BER5813
A1456,Jakob von Zitadel,SENDER_IN,BER6387
A1456,Jakob von Zitadel,SENDER_IN,BER6408
A1456,Jakob von Zitadel,SENDER_IN,BER6466
A1456,Jakob von Zitadel,SENDER_IN,BER6834
A1456,Jakob von Zitadel,MENTIONED_IN,BER7368
A1456,Jakob von Zitadel,MENTIONED_IN,BER7374
A3467,Jakob Weigel,SENDER_IN,BER7303
A3467,Jakob Weigel,MENTIONED_IN,BER6953
A3468,Jakob zu Weißenstein von Degenberg ,SENDER_IN,BER7252
A1498,Jan,SENDER_IN,BER6139
A3469,Jan Schüttensam,SENDER_IN,BER623
A3470,Jan Snabel,SENDER_IN,BER4596
A609,Jan Swesterzun von Hradist,SENDER_IN,BER39
A3471,Jan von Schwamberg zu Pfraumberg,SENDER_IN,BER7499
A3471,Jan von Schwamberg zu Pfraumberg,SENDER_IN,BER183
A3471,Jan von Schwamberg zu Pfraumberg,SENDER_IN,BER5529
A3471,Jan von Schwamberg zu Pfraumberg,SENDER_IN,BER6115
A3471,Jan von Schwamberg zu Pfraumberg,SENDER_IN,BER6957
A3472,Jan Zyrt von Teinitz,SENDER_IN,BER664
A3473,"Jan, Hans",MENTIONED_IN,BER7354
A3474,Jene Watzka,SENDER_IN,BER123
A3475,Jenicko Wagenmann von Moosbach,MENTIONED_IN,BER8137
A3476,Jeronimus Hubner,MENTIONED_IN,BER5821
A97,Jeronimus Kress,MENTIONED_IN,BER6841
A97,Jeronimus Kress,MENTIONED_IN,BER3181
A97,Jeronimus Kress,RECEIVER_IN,BER4041
A97,Jeronimus Kress,MENTIONED_IN,BER4997
A97,Jeronimus Kress,MENTIONED_IN,BER5983
A1290,Jeronimus Toppler,MENTIONED_IN,BER7911
A1290,Jeronimus Toppler,MENTIONED_IN,BER2074
A1290,Jeronimus Toppler,MENTIONED_IN,BER3181
A1290,Jeronimus Toppler,MENTIONED_IN,BER3310
A1290,Jeronimus Toppler,MENTIONED_IN,BER4627
A1290,Jeronimus Toppler,MENTIONED_IN,BER4881
A1290,Jeronimus Toppler,MENTIONED_IN,BER4969
A1290,Jeronimus Toppler,MENTIONED_IN,BER5035
A1290,Jeronimus Toppler,MENTIONED_IN,BER5165
A1290,Jeronimus Toppler,MENTIONED_IN,BER6042
A1290,Jeronimus Toppler,MENTIONED_IN,BER6144
A1290,Jeronimus Toppler,MENTIONED_IN,BER6165
A1290,Jeronimus Toppler,MENTIONED_IN,BER7068
A1290,Jeronimus Toppler,MENTIONED_IN,BER7069
A1290,Jeronimus Toppler,MENTIONED_IN,BER7182
A1290,Jeronimus Toppler,MENTIONED_IN,BER7203
A1290,Jeronimus Toppler,MENTIONED_IN,BER7208
A1290,Jeronimus Toppler,MENTIONED_IN,BER7214
A1290,Jeronimus Toppler,MENTIONED_IN,BER7520
A1290,Jeronimus Toppler,MENTIONED_IN,BER7572
A1290,Jeronimus Toppler,MENTIONED_IN,BER7702
A3477,Jeronimus von Bopfingen zu Nördlingen,SENDER_IN,BER509
A3477,Jeronimus von Bopfingen zu Nördlingen,SENDER_IN,BER297
A3478,Jobst,SENDER_IN,BER3456
A3479,Jobst Haller,MENTIONED_IN,BER1703
A3480,Jobst Kellner,MENTIONED_IN,BER5132
A1499,Jobst Leuprechtinger,SENDER_IN,BER5662
A1291,Jobst Reich,MENTIONED_IN,BER7948
A1291,Jobst Reich,MENTIONED_IN,BER4713
A1291,Jobst Reich,MENTIONED_IN,BER6327
A1291,Jobst Reich,MENTIONED_IN,BER6352
A1291,Jobst Reich,MENTIONED_IN,BER6400
A1291,Jobst Reich,MENTIONED_IN,BER7104
A1291,Jobst Reich,MENTIONED_IN,BER7945
A1291,Jobst Reich,MENTIONED_IN,BER7946
A3481,Jobst Schirndinger,SENDER_IN,BER7813
A3481,Jobst Schirndinger,SENDER_IN,BER7621
A78,Jobst V. Tetzel,SENDER_IN,BER8214
A78,Jobst V. Tetzel,RECEIVER_IN,BER190
A78,Jobst V. Tetzel,SENDER_IN,BER699
A78,Jobst V. Tetzel,SENDER_IN,BER708
A78,Jobst V. Tetzel,SENDER_IN,BER713
A78,Jobst V. Tetzel,SENDER_IN,BER716
A78,Jobst V. Tetzel,RECEIVER_IN,BER725
A78,Jobst V. Tetzel,SENDER_IN,BER748
A78,Jobst V. Tetzel,RECEIVER_IN,BER753
A78,Jobst V. Tetzel,RECEIVER_IN,BER1097
A78,Jobst V. Tetzel,RECEIVER_IN,BER1282
A78,Jobst V. Tetzel,RECEIVER_IN,BER1464
A78,Jobst V. Tetzel,SENDER_IN,BER1856
A78,Jobst V. Tetzel,SENDER_IN,BER1981
A78,Jobst V. Tetzel,SENDER_IN,BER2001
A78,Jobst V. Tetzel,SENDER_IN,BER2037
A78,Jobst V. Tetzel,MENTIONED_IN,BER2058
A78,Jobst V. Tetzel,SENDER_IN,BER2102
A78,Jobst V. Tetzel,SENDER_IN,BER2184
A78,Jobst V. Tetzel,SENDER_IN,BER2185
A78,Jobst V. Tetzel,SENDER_IN,BER2242
A78,Jobst V. Tetzel,SENDER_IN,BER2264
A78,Jobst V. Tetzel,SENDER_IN,BER2296
A78,Jobst V. Tetzel,SENDER_IN,BER2306
A78,Jobst V. Tetzel,SENDER_IN,BER2351
A78,Jobst V. Tetzel,SENDER_IN,BER2370
A78,Jobst V. Tetzel,SENDER_IN,BER2414
A78,Jobst V. Tetzel,SENDER_IN,BER2493
A78,Jobst V. Tetzel,SENDER_IN,BER2563
A78,Jobst V. Tetzel,SENDER_IN,BER2565
A78,Jobst V. Tetzel,SENDER_IN,BER2631
A78,Jobst V. Tetzel,SENDER_IN,BER2647
A78,Jobst V. Tetzel,RECEIVER_IN,BER2649
A78,Jobst V. Tetzel,SENDER_IN,BER2655
A78,Jobst V. Tetzel,SENDER_IN,BER2664
A78,Jobst V. Tetzel,SENDER_IN,BER2671
A78,Jobst V. Tetzel,RECEIVER_IN,BER2695
A78,Jobst V. Tetzel,SENDER_IN,BER2708
A78,Jobst V. Tetzel,SENDER_IN,BER2714
A78,Jobst V. Tetzel,SENDER_IN,BER2731
A78,Jobst V. Tetzel,RECEIVER_IN,BER2740
A78,Jobst V. Tetzel,SENDER_IN,BER2743
A78,Jobst V. Tetzel,SENDER_IN,BER2774
A78,Jobst V. Tetzel,RECEIVER_IN,BER2856
A78,Jobst V. Tetzel,SENDER_IN,BER2863
A78,Jobst V. Tetzel,SENDER_IN,BER2946
A78,Jobst V. Tetzel,SENDER_IN,BER2949
A78,Jobst V. Tetzel,RECEIVER_IN,BER2981
A78,Jobst V. Tetzel,RECEIVER_IN,BER3077
A78,Jobst V. Tetzel,RECEIVER_IN,BER3081
A78,Jobst V. Tetzel,RECEIVER_IN,BER3107
A78,Jobst V. Tetzel,SENDER_IN,BER3267
A78,Jobst V. Tetzel,SENDER_IN,BER3332
A78,Jobst V. Tetzel,SENDER_IN,BER3333
A78,Jobst V. Tetzel,RECEIVER_IN,BER3337
A78,Jobst V. Tetzel,RECEIVER_IN,BER3405
A78,Jobst V. Tetzel,RECEIVER_IN,BER3469
A78,Jobst V. Tetzel,SENDER_IN,BER3517
A78,Jobst V. Tetzel,SENDER_IN,BER3552
A78,Jobst V. Tetzel,SENDER_IN,BER3636
A78,Jobst V. Tetzel,SENDER_IN,BER3646
A78,Jobst V. Tetzel,RECEIVER_IN,BER3736
A78,Jobst V. Tetzel,RECEIVER_IN,BER3747
A78,Jobst V. Tetzel,RECEIVER_IN,BER3748
A78,Jobst V. Tetzel,RECEIVER_IN,BER3776
A78,Jobst V. Tetzel,SENDER_IN,BER3790
A78,Jobst V. Tetzel,SENDER_IN,BER3795
A78,Jobst V. Tetzel,SENDER_IN,BER3836
A78,Jobst V. Tetzel,SENDER_IN,BER3852
A78,Jobst V. Tetzel,SENDER_IN,BER3872
A78,Jobst V. Tetzel,RECEIVER_IN,BER4041
A78,Jobst V. Tetzel,SENDER_IN,BER4070
A78,Jobst V. Tetzel,SENDER_IN,BER4113
A78,Jobst V. Tetzel,SENDER_IN,BER4116
A78,Jobst V. Tetzel,SENDER_IN,BER4127
